nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y,left_hip_X,left_hip_Y,right_hip_X,right_hip_Y,left_knee_X,left_knee_Y,right_knee_X,right_knee_Y,left_ankle_X,left_ankle_Y,right_ankle_X,right_ankle_Y,targetPose
0.544219424,0.567217876,0.556138321,0.56429485,0.521537152,0.566202671,0.577225962,0.574390455,0.494368704,0.577244869,0.650911285,0.588722117,0.468643957,0.595329619,0.761169628,0.56396943,0.369111203,0.562844883,0.822322031,0.499404672,0.305405604,0.502431574,0.659315341,0.641000359,0.51207003,0.642957126,0.853201885,0.726299073,0.339037903,0.732509888,0.847602119,0.731343635,0.363359812,0.727671001,correctUp
0.544978981,0.569601356,0.556809568,0.565190368,0.522123621,0.566603369,0.577697201,0.577370045,0.493736101,0.577534808,0.656426445,0.593507598,0.46855905,0.599316098,0.757066553,0.567146575,0.369322989,0.561382254,0.82197794,0.498966263,0.30429513,0.501885946,0.657715208,0.640633412,0.509907179,0.642503254,0.853231967,0.728182168,0.339500406,0.731167487,0.847713224,0.731621466,0.304436901,0.50284327,correctUp
0.544197461,0.566654548,0.555553129,0.561958922,0.521917051,0.564938003,0.583217707,0.574477037,0.495672137,0.57739517,0.655033572,0.594319611,0.474321234,0.598454422,0.758099144,0.563411675,0.37372129,0.562125149,0.819848652,0.504300692,0.304644282,0.502266445,0.660399985,0.641105297,0.511735851,0.642126908,0.851039638,0.727680835,0.338970043,0.73212089,0.82838881,0.491440601,0.306017482,0.502454584,correctUp
0.55218233,0.566645775,0.561803671,0.564078513,0.529610133,0.565601912,0.591622627,0.57582903,0.499151391,0.575260994,0.668336897,0.595806627,0.475410795,0.597474129,0.758764766,0.567241185,0.376411426,0.563025981,0.818080557,0.503932714,0.307413866,0.504114866,0.660723289,0.641902857,0.514535886,0.642279355,0.852299243,0.728486843,0.338016131,0.733139447,0.855997675,0.734172342,0.362223187,0.738251545,correctUp
0.549717365,0.568731797,0.561525203,0.56462557,0.526463013,0.566605884,0.591174083,0.577092435,0.499580438,0.577736534,0.671172693,0.598159714,0.476660238,0.600400453,0.758761736,0.567505815,0.378953682,0.564711324,0.819516095,0.499421146,0.307134155,0.502943615,0.659242576,0.641443679,0.514149276,0.642013255,0.852501245,0.72861082,0.339415394,0.732694853,0.852659981,0.731035493,0.310295579,0.504526488,correctUp
0.553181428,0.568918035,0.568080542,0.564404927,0.529393836,0.565692111,0.594921881,0.577235251,0.4984843,0.576107582,0.670808622,0.597584249,0.477582091,0.600624639,0.759402241,0.567967174,0.379119619,0.565737873,0.819329575,0.499530861,0.307228704,0.502969663,0.658497793,0.641540922,0.514937241,0.642662219,0.851957728,0.728246722,0.339432253,0.732561264,0.859965912,0.734597438,0.345799099,0.738222317,correctUp
0.548470124,0.569063564,0.56155096,0.564652366,0.524927161,0.566210727,0.592451552,0.578077813,0.498221865,0.578229281,0.671120865,0.598833719,0.471198143,0.604556451,0.758313287,0.567785419,0.379640735,0.565791588,0.819364418,0.499230123,0.306450157,0.502690075,0.657269322,0.641095454,0.513419074,0.64301713,0.852384942,0.728404687,0.339120516,0.731466237,0.826529968,0.491261146,0.30829091,0.503662672,correctUp
0.543914107,0.572263105,0.556627778,0.57008087,0.521636249,0.571029817,0.578310057,0.58094581,0.493495514,0.579831238,0.658941961,0.59782434,0.466118845,0.604882494,0.758987825,0.568304184,0.371370998,0.566214345,0.819811353,0.499193735,0.304779551,0.501502564,0.657508092,0.64112934,0.510116065,0.644289212,0.851530097,0.728501097,0.339069392,0.731762913,0.856195045,0.733256391,0.344416338,0.743111933,correctUp
0.544884324,0.570670542,0.557273222,0.566062022,0.521385891,0.567717279,0.590405551,0.579232773,0.494761907,0.578875218,0.666532862,0.598932515,0.468335818,0.602324679,0.75680503,0.566547057,0.373461143,0.565454266,0.818487016,0.504805639,0.305757596,0.502513737,0.659683304,0.641260033,0.508180131,0.643699633,0.852066447,0.72834967,0.33780616,0.7340118,0.845718099,0.728124801,0.307047298,0.504051558,correctUp
0.544028969,0.571192547,0.555580722,0.56686667,0.520801789,0.568403939,0.589227632,0.580777956,0.494788744,0.579328057,0.665619082,0.598950327,0.469234899,0.602761012,0.758098539,0.56703188,0.373517664,0.564531359,0.81709799,0.505746144,0.305366925,0.503012424,0.659547318,0.640722991,0.507926767,0.643653954,0.855883377,0.728611693,0.338144393,0.733400502,0.846187427,0.730628782,0.304089867,0.503782311,correctUp
0.542732999,0.570154029,0.555181369,0.565663275,0.521135516,0.567853394,0.584684791,0.576996825,0.4962349,0.578119472,0.656381094,0.595471858,0.469393999,0.602719028,0.757986621,0.564005571,0.372482157,0.563933261,0.818319534,0.503128251,0.30459135,0.501458043,0.659940824,0.641025883,0.507608717,0.644094846,0.856196674,0.72877045,0.337221508,0.733631401,0.844770287,0.728297827,0.303703628,0.501966425,correctUp
0.54285347,0.570255692,0.555563251,0.565924259,0.520573395,0.56853915,0.585937082,0.577414125,0.494735521,0.579026438,0.656736943,0.596109116,0.466459204,0.603661802,0.758646469,0.563251738,0.370379352,0.563452703,0.818559063,0.504559584,0.303682993,0.502544994,0.659582194,0.641837625,0.505649152,0.644449188,0.854135966,0.728598101,0.337349897,0.733679504,0.84556843,0.731090321,0.302606029,0.503687073,correctUp
0.546771453,0.571303364,0.557923069,0.569112424,0.525769379,0.569268317,0.587545399,0.581598881,0.495897579,0.577580151,0.65852593,0.595316737,0.472120524,0.599709791,0.759915418,0.564718348,0.37023276,0.561755103,0.818403915,0.502616588,0.302420779,0.501730671,0.66035652,0.639215538,0.509866395,0.641719238,0.856325636,0.72886665,0.337579471,0.734116314,0.846940843,0.735322555,0.331435441,0.824876339,correctUp
0.54787694,0.569440977,0.558924639,0.565217556,0.526965805,0.567923765,0.587856406,0.576086552,0.496757596,0.5767531,0.65881455,0.594295994,0.473591439,0.598338066,0.757831273,0.566050035,0.36481897,0.565009196,0.817474873,0.502522229,0.304142989,0.502388515,0.660469108,0.641225611,0.513762015,0.642229679,0.849101791,0.725945067,0.336504438,0.734579954,0.86064424,0.734644761,0.353140605,0.741417891,correctUp
0.486739337,0.573398088,0.508104026,0.571810572,0.463522017,0.573493021,0.534981906,0.585727424,0.425974756,0.580999542,0.596595287,0.600526743,0.377604306,0.601508492,0.693054199,0.577380097,0.236302137,0.583942882,0.711449087,0.499165351,0.216920897,0.515534552,0.547519565,0.639497623,0.397805244,0.638973236,0.741814435,0.710379851,0.23331064,0.724736264,0.762799621,0.774290085,0.227488786,0.781051301,lessUp
0.485386165,0.559965272,0.497964038,0.559993878,0.465389007,0.561541675,0.515006989,0.573785188,0.440166134,0.573554743,0.573379345,0.589865484,0.394117059,0.595491973,0.691057308,0.578462076,0.238919933,0.590121793,0.709387205,0.50184304,0.221725087,0.511471311,0.557200596,0.639293042,0.408836586,0.639329928,0.743690765,0.711485642,0.231928767,0.719925185,0.712766586,0.813802122,0.219732525,0.512956189,lessUp
0.479875833,0.56124405,0.495019328,0.561732394,0.460164448,0.562913238,0.518077398,0.579211391,0.437794184,0.579018468,0.580837124,0.597290053,0.391266217,0.594566461,0.693241363,0.576407429,0.239149634,0.589136635,0.706875775,0.500821867,0.219719331,0.511982142,0.548359033,0.639705966,0.40743924,0.639244407,0.744055665,0.712029787,0.234272719,0.719328778,0.735745862,0.839841021,0.243934054,0.839782651,lessUp
0.483116597,0.565133717,0.497852777,0.565088535,0.461925268,0.5658149,0.523064831,0.581088929,0.431542828,0.580402529,0.583226216,0.602853768,0.369634857,0.607234224,0.689750105,0.573946136,0.238573633,0.588587181,0.707484559,0.49859215,0.218178097,0.512596024,0.544009819,0.646101872,0.39971352,0.644723116,0.740889376,0.712573134,0.235951479,0.719921363,0.73767522,0.86996774,0.248306325,0.872677591,lessUp
0.488995126,0.564614953,0.504156855,0.565846525,0.470136876,0.565447445,0.529682564,0.582657073,0.438741954,0.580501364,0.583564777,0.603882901,0.377413523,0.602030069,0.694635373,0.574182821,0.238241283,0.585910428,0.709947305,0.497494476,0.22698992,0.512055758,0.546152593,0.650653775,0.399839571,0.650117093,0.743141119,0.713448991,0.233039295,0.723301383,0.734725307,0.895011018,0.251697469,0.903713376,lessUp
0.486474288,0.56352092,0.503540228,0.566170055,0.469012895,0.566452425,0.526477807,0.58322253,0.435235872,0.580273438,0.586952196,0.605858693,0.379252306,0.598681482,0.693481564,0.576979527,0.239198496,0.58550972,0.710533135,0.499084344,0.218381827,0.517157853,0.549059268,0.653286168,0.401840457,0.653539789,0.744812913,0.714254634,0.233681892,0.723156915,0.730373586,0.900516615,0.251971723,0.90793501,lessUp
0.488094536,0.564453103,0.505716945,0.566243219,0.469180216,0.565710014,0.529555773,0.583138701,0.435213818,0.57883352,0.591107448,0.605136526,0.379593584,0.599779101,0.693779727,0.577242802,0.241708361,0.584653932,0.712089424,0.501278261,0.218207345,0.513495431,0.5524912,0.653364991,0.402636543,0.654484129,0.744578518,0.713095888,0.233731464,0.725707172,0.728467458,0.901554058,0.253849475,0.9070287,lessUp
0.488659386,0.561761438,0.505298855,0.563078774,0.468861737,0.56217093,0.527927584,0.579264916,0.438732243,0.57420374,0.583866952,0.603382848,0.389896897,0.596920388,0.695037678,0.575757707,0.244701522,0.585024385,0.713699221,0.50090401,0.221854926,0.515976974,0.551523207,0.655386943,0.403807739,0.655748291,0.745423799,0.714292641,0.233602026,0.725890292,0.728444968,0.901802419,0.252158123,0.907287726,lessUp
0.488569028,0.56346882,0.50514589,0.565030158,0.469283549,0.56393032,0.532895316,0.582384506,0.436655312,0.576184304,0.586698548,0.604685972,0.384363159,0.602126902,0.697227925,0.574821107,0.243561287,0.585422544,0.712975102,0.498021439,0.221976382,0.516290395,0.553937684,0.653191316,0.403225249,0.654896098,0.746890665,0.714252761,0.23300056,0.726474193,0.72863726,0.901720804,0.253385864,0.90723842,lessUp
0.484585225,0.562581893,0.499369723,0.56343437,0.460945023,0.561692506,0.521385504,0.580321621,0.431869992,0.575266432,0.580197865,0.604205316,0.38471062,0.598188313,0.693388989,0.577426127,0.245795335,0.585405924,0.714033588,0.500445488,0.222071023,0.516981125,0.549044028,0.654390283,0.402378895,0.655924311,0.745233662,0.714596363,0.232948078,0.726535867,0.728640024,0.902223205,0.253369882,0.906987959,lessUp
0.486379554,0.563145884,0.502324065,0.564924192,0.466002813,0.56367565,0.526342186,0.582448922,0.432641888,0.578184145,0.582432762,0.604322798,0.382816782,0.59849978,0.69386216,0.577763904,0.24580056,0.585916515,0.707922559,0.501823946,0.219955393,0.515992174,0.549780598,0.654067525,0.402519499,0.655360037,0.747023531,0.71497915,0.23330399,0.726703993,0.7295126,0.901831335,0.252539735,0.907444639,lessUp
0.485923268,0.562943051,0.501707637,0.564319425,0.466097743,0.563168901,0.526360409,0.581366135,0.43270893,0.576638799,0.582997125,0.602791774,0.382761422,0.597192074,0.693981215,0.578572449,0.246576287,0.586548782,0.710524572,0.502947125,0.219401598,0.516174562,0.551186116,0.653587406,0.402436573,0.654677446,0.746883491,0.714866935,0.233465234,0.726578776,0.729250633,0.901135356,0.252465115,0.907494752,lessUp
0.487239129,0.56117076,0.502569063,0.56149308,0.466797885,0.560314496,0.524830498,0.57837574,0.43419645,0.573419977,0.582810749,0.601214417,0.388669621,0.595403466,0.694411289,0.576875513,0.246649012,0.586164091,0.708295408,0.502121406,0.220171795,0.514392293,0.55164445,0.654127148,0.40258674,0.655037651,0.746060288,0.714421698,0.233253911,0.725944515,0.728808979,0.901932014,0.252299379,0.907313917,lessUp
0.484946932,0.562550782,0.500200198,0.562661856,0.464903159,0.561268456,0.522135958,0.579262922,0.432522622,0.574028636,0.581222418,0.600925879,0.385966734,0.598329863,0.69457773,0.577232019,0.246877404,0.586272836,0.706224854,0.503433817,0.219515535,0.515105898,0.550672417,0.653473976,0.402631433,0.654816558,0.745519938,0.714206113,0.232867491,0.726298023,0.728571648,0.902145851,0.251905596,0.907602944,lessUp
0.488307203,0.561225768,0.503860079,0.561755471,0.468130847,0.56066291,0.527161802,0.578850582,0.434958359,0.573936664,0.582905742,0.601461253,0.38915088,0.596050462,0.694809767,0.576225601,0.246502213,0.586041422,0.707387394,0.502084622,0.220248966,0.514172027,0.551934518,0.654384967,0.402929525,0.655168662,0.745772864,0.714330203,0.232907764,0.725942863,0.72847686,0.902172457,0.252522966,0.907449509,lessUp
0.48426182,0.563054528,0.499500976,0.563695175,0.464345499,0.562589837,0.521766055,0.580951638,0.432627003,0.577295387,0.580449328,0.601506522,0.38436966,0.598189451,0.694962554,0.577370074,0.246605299,0.586053976,0.706608111,0.503483263,0.220296855,0.516320445,0.550839336,0.652937269,0.403431346,0.65481996,0.743039479,0.714914533,0.232932106,0.726447006,0.728525355,0.9021175,0.252304587,0.907583846,lessUp
0.488963141,0.561775158,0.505359165,0.562857023,0.469197866,0.562083822,0.527805371,0.578873895,0.439918875,0.574491123,0.583170891,0.602651115,0.390159367,0.597491429,0.695037285,0.575561536,0.245464212,0.585355185,0.712899219,0.500613969,0.221821229,0.51555026,0.551489638,0.655489223,0.403660665,0.655705151,0.74548454,0.7150601,0.23307079,0.726132162,0.729092176,0.902124251,0.252239232,0.90739954,lessUp
0.488746618,0.56336449,0.505305976,0.564991169,0.469505047,0.563958195,0.532883295,0.58262295,0.436774051,0.576340864,0.586610199,0.604457428,0.383541677,0.601961342,0.697153584,0.574848938,0.24320562,0.585306631,0.712860298,0.498315081,0.221960099,0.5162673,0.553540947,0.653016935,0.402774699,0.654700917,0.746929168,0.714343858,0.232911973,0.726852605,0.728856917,0.902052808,0.253496006,0.90738926,lessUp
0.488056995,0.562017478,0.503689405,0.563496062,0.467964324,0.562100005,0.52552083,0.579571295,0.437367842,0.573822726,0.581989288,0.604453666,0.388785717,0.596772567,0.694312373,0.576022653,0.24525391,0.585277939,0.710973767,0.499581624,0.221268328,0.516480525,0.549866192,0.655482335,0.402813758,0.656124739,0.745949622,0.714796246,0.232838193,0.726426839,0.728830699,0.902250338,0.25221954,0.907497348,lessUp
0.488558305,0.562079517,0.504081628,0.563471618,0.468403434,0.562058542,0.530236021,0.581392284,0.434475216,0.575035668,0.585160038,0.6030651,0.387936842,0.597398836,0.694576446,0.577138317,0.244927502,0.58547636,0.705754413,0.502154068,0.220361355,0.515923138,0.550449206,0.653093014,0.401020161,0.655073682,0.746148182,0.714483198,0.234034989,0.726249008,0.729649248,0.901321791,0.252376216,0.907587091,lessUp
0.488753529,0.562226122,0.504459027,0.563564205,0.469200784,0.56198435,0.530117019,0.580898495,0.434916178,0.574752933,0.585862578,0.602932305,0.388758975,0.59646829,0.694589453,0.57704476,0.245127158,0.585832515,0.711066077,0.502226711,0.218461345,0.512832396,0.552289235,0.653419919,0.402860852,0.654520769,0.746327776,0.714328292,0.232873295,0.72566115,0.729062706,0.900943942,0.253126759,0.907637962,lessUp
0.489416477,0.561520744,0.505698343,0.562804953,0.469689803,0.561761554,0.528535578,0.578857264,0.439596924,0.573806663,0.583319001,0.603174959,0.390080885,0.596779097,0.694416792,0.575548044,0.245249596,0.585303454,0.712678695,0.499891696,0.221881004,0.515366074,0.551211328,0.65574202,0.403283242,0.655800822,0.746061217,0.715071725,0.233176501,0.725949279,0.729045192,0.901848785,0.252514801,0.90751212,lessUp
0.488564821,0.562864555,0.504946538,0.564494116,0.468639893,0.563221928,0.532159225,0.582465348,0.434712785,0.578483715,0.58645364,0.604144633,0.383269204,0.60115301,0.696652367,0.575301576,0.243960532,0.585544073,0.710812442,0.499772968,0.221519498,0.516181638,0.552560925,0.653164146,0.401743658,0.654843449,0.746810083,0.71423082,0.233160926,0.726515961,0.728974891,0.90142668,0.253289268,0.907330687,lessUp
0.484903259,0.559616465,0.499395293,0.559383886,0.463921042,0.55850622,0.519614054,0.575495906,0.431780957,0.570286976,0.582626314,0.598969469,0.384240664,0.596565362,0.69518922,0.576075389,0.245989851,0.585669955,0.712782402,0.500782235,0.220597788,0.515525715,0.551968097,0.653336362,0.403034204,0.654934732,0.745906493,0.714228561,0.233030702,0.72621652,0.728868295,0.902100121,0.252056679,0.907340678,lessUp
0.48343244,0.559787858,0.497698893,0.55939892,0.459161231,0.558105027,0.517077062,0.575372025,0.430117648,0.570421806,0.580818135,0.598919758,0.384632427,0.596783226,0.694536269,0.576529525,0.246167366,0.585645115,0.710376709,0.500057861,0.220310662,0.515702003,0.550425042,0.653183096,0.403232639,0.655088003,0.745588247,0.714748221,0.232862172,0.726225643,0.729103793,0.902275176,0.25152994,0.907467731,lessUp
0.487993742,0.560210077,0.503414022,0.560535482,0.467307439,0.559526287,0.526291828,0.577690693,0.435355901,0.572911586,0.582829271,0.600816315,0.389424703,0.595534722,0.695038471,0.57573887,0.246261999,0.585722758,0.708653371,0.500985201,0.221084016,0.515211658,0.551704999,0.654482824,0.403342002,0.65529945,0.745841947,0.714513462,0.233078689,0.725976602,0.728839316,0.902252017,0.251993424,0.907335578,lessUp
0.485530707,0.563814379,0.501500858,0.565122242,0.466313408,0.563986092,0.52320337,0.582164321,0.434048347,0.576303975,0.581017929,0.602948299,0.383888272,0.599261005,0.695419285,0.577081717,0.246018198,0.585703009,0.708380692,0.503092272,0.221165085,0.515478704,0.551469108,0.653293209,0.403623108,0.655091776,0.743077475,0.715023677,0.233292762,0.726406117,0.728613149,0.902182924,0.252431703,0.907269124,lessUp
0.482614546,0.561200498,0.497436482,0.560969269,0.459094248,0.559261219,0.517500715,0.577381019,0.430778446,0.571687741,0.579485673,0.599803062,0.383827745,0.597410471,0.693971404,0.577484014,0.246432743,0.586004515,0.712874425,0.501717908,0.220640027,0.516686401,0.549745028,0.653016324,0.402907341,0.655239057,0.744883689,0.714564575,0.23270258,0.726319598,0.728841258,0.902213231,0.251817065,0.907496669,lessUp
0.487321505,0.561291658,0.502717437,0.561629462,0.466859137,0.560268398,0.526224332,0.578347467,0.433703859,0.57337773,0.582659189,0.601640254,0.388532328,0.596111262,0.6943007,0.576535964,0.246484691,0.585976562,0.70785905,0.502088553,0.220216786,0.514240498,0.551421424,0.654041762,0.403158687,0.655202923,0.745208131,0.714124023,0.232687945,0.725816878,0.728754732,0.902180996,0.252731839,0.907512179,lessUp
0.484567462,0.562491016,0.499794101,0.562522757,0.464492893,0.561074496,0.521929315,0.579244978,0.431626399,0.574042153,0.580215272,0.601167189,0.385680293,0.598379847,0.694736744,0.577062984,0.246838637,0.586236056,0.706162308,0.50280846,0.219385301,0.515041973,0.550085982,0.653508971,0.403007505,0.65492625,0.745670847,0.714321661,0.232835363,0.726370576,0.728587782,0.902197189,0.2522626,0.907606554,lessUp
0.486851481,0.561588012,0.501994128,0.561876405,0.466543405,0.560525206,0.52371019,0.578503841,0.433594938,0.573501483,0.582307317,0.601158076,0.388177078,0.595761554,0.694584378,0.576896495,0.246747,0.586047028,0.70725523,0.502458987,0.219584767,0.513726736,0.551580215,0.653936503,0.402695091,0.655008655,0.745580534,0.714284853,0.233034313,0.725798935,0.728470578,0.902281078,0.252713884,0.907426439,lessUp
0.484704101,0.561391578,0.49951457,0.561010945,0.464121789,0.559580082,0.520933788,0.577029823,0.432548531,0.571171362,0.581548261,0.599466624,0.385566899,0.597328156,0.694687568,0.577162574,0.246841393,0.586259057,0.707321615,0.502017266,0.219899051,0.514524388,0.550955779,0.65389083,0.402402197,0.654891563,0.74561355,0.714174499,0.23301959,0.726126623,0.728477888,0.90223124,0.252210599,0.907481795,lessUp
0.485976502,0.561405751,0.501121123,0.561355937,0.465806274,0.559879294,0.523413549,0.577874647,0.433639209,0.572542547,0.581915996,0.600393918,0.388391649,0.59638563,0.694762222,0.577109779,0.246655521,0.585987774,0.7072513,0.502751818,0.219157006,0.513896826,0.551989818,0.653815858,0.402923903,0.65481551,0.74576663,0.714264785,0.233486148,0.725824835,0.728507808,0.902144982,0.252205675,0.907300673,lessUp
0.484393813,0.560172246,0.499377773,0.560047526,0.464112182,0.559006423,0.520529507,0.576625722,0.432177126,0.571290304,0.581196712,0.599477997,0.384115103,0.596942353,0.6939533,0.577427431,0.246356206,0.585888514,0.712582482,0.501865009,0.219848469,0.515035362,0.550882939,0.653951911,0.40293051,0.655397912,0.746118764,0.714347568,0.233019076,0.726141718,0.728802689,0.902122396,0.251839868,0.907434717,lessUp
0.484679671,0.562847479,0.499838248,0.56307111,0.464808511,0.561307702,0.521957843,0.579161946,0.432249985,0.573714321,0.58184151,0.600477448,0.384915284,0.598648759,0.694547176,0.577497394,0.246373758,0.585705146,0.707002598,0.502595292,0.219720335,0.51512531,0.551748195,0.653756972,0.403059208,0.655047668,0.746308269,0.714442714,0.232992167,0.726655195,0.728737402,0.902163194,0.251879609,0.907533354,lessUp
0.484027985,0.56091315,0.498938985,0.560641529,0.463732481,0.559481877,0.520198835,0.576930581,0.431925187,0.571463804,0.581352966,0.599429805,0.384560495,0.597639287,0.693914421,0.577984898,0.246227399,0.585719135,0.712336548,0.501588387,0.219990858,0.514682566,0.550528054,0.653280244,0.403133503,0.654837972,0.746836582,0.714830122,0.232764176,0.726505838,0.728657254,0.902056733,0.252027253,0.90756541,lessUp
0.488730368,0.560812784,0.504916004,0.561504646,0.468803477,0.560712767,0.528921482,0.578839342,0.43582323,0.575249308,0.583417979,0.60229318,0.390047087,0.597036941,0.694540038,0.575746921,0.245348796,0.585313408,0.71054269,0.501145726,0.221189619,0.514322653,0.551663374,0.6548873,0.402950236,0.655549109,0.747220885,0.714844476,0.232791943,0.72611105,0.72858686,0.902146652,0.252375097,0.907335853,lessUp
0.487858071,0.563276113,0.504107967,0.564927672,0.468196356,0.564205014,0.529929163,0.582739743,0.434713709,0.577617614,0.583764988,0.604307164,0.383684819,0.601048995,0.696966347,0.576126471,0.244467527,0.585049176,0.711997072,0.500157413,0.221180393,0.515138094,0.552386947,0.653690867,0.402895719,0.654937518,0.748212994,0.714399987,0.234131257,0.726467748,0.728658757,0.902163985,0.252783269,0.907142929,lessUp
0.486023261,0.562131911,0.501126187,0.56256458,0.465730445,0.561518153,0.523160083,0.579908547,0.433696847,0.575495158,0.581082869,0.602323118,0.38705528,0.596529018,0.694691863,0.577415858,0.245232553,0.585286357,0.712512648,0.501273319,0.22065025,0.51481516,0.550635334,0.653921801,0.40309554,0.655255423,0.747264819,0.714578906,0.233294302,0.726268877,0.728302996,0.902087436,0.252271826,0.907185732,lessUp
0.485182164,0.563061225,0.500260858,0.563218501,0.46514208,0.561825558,0.522280304,0.579647153,0.432380885,0.574877104,0.582049182,0.60110867,0.38545502,0.598570862,0.694525086,0.577603465,0.245733777,0.585363755,0.70730819,0.502372127,0.220114416,0.514922677,0.551767484,0.653279009,0.403204989,0.654942317,0.746823242,0.71436519,0.232976741,0.726566273,0.728239158,0.902085474,0.252009119,0.907436516,lessUp
0.483423874,0.559964513,0.497918697,0.55949536,0.459172845,0.558239528,0.517676057,0.575386172,0.430237435,0.570768554,0.581259516,0.599473174,0.385022271,0.59739457,0.694183301,0.577003459,0.245577807,0.585165956,0.713361951,0.500835274,0.220021452,0.5149552,0.550307926,0.653089308,0.403599993,0.655031188,0.746844898,0.714945698,0.232769761,0.726393219,0.728760728,0.902104604,0.251740309,0.907481219,lessUp
0.488374199,0.560332953,0.504394407,0.560771521,0.468041794,0.560024265,0.528165297,0.577970499,0.43573901,0.574105822,0.583200248,0.602081672,0.390211274,0.596845889,0.69469849,0.575691802,0.245544636,0.585275427,0.710744573,0.500664223,0.22136635,0.514978722,0.551463366,0.654923757,0.403344802,0.655580694,0.747127011,0.714853935,0.232667213,0.726384586,0.728741193,0.902256947,0.251976931,0.907365333,lessUp
0.487891842,0.562652102,0.504070991,0.564142906,0.468024831,0.563581122,0.529761725,0.582220625,0.434578578,0.576913969,0.583875934,0.603982394,0.383825553,0.600125025,0.696958174,0.576189963,0.244645379,0.585164286,0.712128179,0.499891904,0.221377364,0.515377995,0.552817998,0.653017615,0.403579212,0.654363686,0.747931208,0.714323002,0.234108083,0.726406633,0.728503555,0.902417473,0.253000074,0.907139646,lessUp
0.487255638,0.562058932,0.503162449,0.563629306,0.467380217,0.562608783,0.525477074,0.580039367,0.436911121,0.574834225,0.581692858,0.604341405,0.389372959,0.597252268,0.694587521,0.575720137,0.244674901,0.584705067,0.710489478,0.499531185,0.221674327,0.516067243,0.549764687,0.654978926,0.403527522,0.655651698,0.74674937,0.71462449,0.234255448,0.726157097,0.728459252,0.902315397,0.252066347,0.907209657,lessUp
0.488795671,0.563073762,0.505561224,0.564660562,0.469441788,0.563897674,0.531632746,0.583076071,0.437762779,0.576450431,0.585065071,0.604653615,0.38936041,0.598912579,0.696347596,0.576055706,0.243872357,0.584610653,0.710456545,0.499102802,0.221156543,0.515439272,0.552250044,0.653473138,0.403226267,0.654536718,0.747864449,0.714551026,0.234532354,0.726435205,0.728441672,0.901666341,0.252239348,0.907206806,lessUp
0.482366192,0.560247661,0.497139643,0.560182466,0.458511709,0.558738072,0.517406901,0.576193523,0.429868458,0.571424501,0.581124541,0.599772333,0.385103047,0.597648646,0.694430562,0.576734651,0.245039957,0.585103304,0.713848999,0.500059885,0.220570391,0.516552118,0.549948659,0.653148822,0.403611755,0.654957718,0.746719061,0.714790628,0.233407908,0.726397421,0.728713175,0.902055808,0.251828996,0.90732377,lessUp
0.488012022,0.560756771,0.504135139,0.561422562,0.46805616,0.560280937,0.528353374,0.578395799,0.435690454,0.574094243,0.583094012,0.601806406,0.390126266,0.597102372,0.695010659,0.576233743,0.245446338,0.585228261,0.709067076,0.500551273,0.221284122,0.51486239,0.551369137,0.654650941,0.403364266,0.655584461,0.746798593,0.71459637,0.233305926,0.726330609,0.728509951,0.902264807,0.252037287,0.907369667,lessUp
0.487102575,0.563436902,0.503494627,0.564850594,0.46753816,0.563936395,0.528503235,0.582515248,0.434270247,0.5770156,0.582824389,0.60373509,0.383047057,0.600499334,0.696670242,0.576644548,0.245217191,0.585336021,0.710487534,0.501108325,0.22126665,0.515525458,0.552015211,0.653092725,0.403252619,0.654615045,0.747657638,0.714339652,0.234183551,0.726534883,0.728429633,0.902463468,0.252690615,0.907216786,lessUp
0.486951236,0.561582659,0.502143147,0.562040518,0.466587742,0.561096335,0.524268759,0.578617331,0.43549822,0.574556086,0.582037231,0.603309804,0.389508403,0.597709897,0.694873663,0.576309488,0.244739085,0.584996292,0.712584384,0.499038579,0.221310105,0.515815182,0.550277611,0.654726163,0.403316329,0.655645019,0.746912386,0.714663801,0.2335813,0.726312016,0.728872172,0.902281795,0.251700979,0.907227316,lessUp
0.487629948,0.563028434,0.504092938,0.564465248,0.468116709,0.563780459,0.529984894,0.582460964,0.43653354,0.576607566,0.58408387,0.603961556,0.384099495,0.600590715,0.696517497,0.576353801,0.244550314,0.584948229,0.710970858,0.499395047,0.220964884,0.515534414,0.55226998,0.653508049,0.403165136,0.654572513,0.748075509,0.714585425,0.234332235,0.726429037,0.728443507,0.901999478,0.252066797,0.907280952,lessUp
0.482753029,0.560372044,0.497538672,0.560305738,0.458937939,0.558904563,0.517816583,0.576264265,0.430321512,0.571581391,0.581326459,0.599807142,0.384334225,0.597981217,0.694257822,0.57693568,0.245269138,0.585211203,0.71107975,0.498993734,0.220508664,0.516400392,0.54988201,0.653190211,0.403418509,0.65500096,0.746753776,0.714816902,0.233231973,0.726440815,0.728866084,0.902167215,0.251669114,0.907407536,lessUp
